 - - [03/Jun/2016:20:12:50 +0200] "GET / HTTP/1.0" 200 8846 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/51.0.2704.64 Mobile/13F69 Safari/601.1.46"
 - - [03/Jun/2016:20:13:43 +0200] "GET / HTTP/1.0" 200 8846 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/51.0.2704.64 Mobile/13F69 Safari/601.1.46"
 - - [03/Jun/2016:20:14:52 +0200] "GET / HTTP/1.0" 200 8846 "http://www.tombstones-memorials-sa.co.za/contactus/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:20:15:06 +0200] "GET /contactus/ HTTP/1.0" 200 6826 "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:20:15:16 +0200] "GET / HTTP/1.0" 200 8846 "http://www.tombstones-memorials-sa.co.za/contactus/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:20:17:54 +0200] "GET /admin/ HTTP/1.0" 302 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:20:17:55 +0200] "GET /admin/login/?next=/admin/ HTTP/1.0" 200 1682 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:20:18:06 +0200] "POST /admin/login/?next=/admin/ HTTP/1.0" 302 - "http://www.tombstones-memorials-sa.co.za/admin/login/?next=/admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:20:18:07 +0200] "GET /admin/ HTTP/1.0" 200 7388 "http://www.tombstones-memorials-sa.co.za/admin/login/?next=/admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:20:18:17 +0200] "GET /admin/contactus/contactusinfo/ HTTP/1.0" 200 8482 "http://www.tombstones-memorials-sa.co.za/admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:20:18:17 +0200] "GET /admin/jsi18n/ HTTP/1.0" 200 3217 "http://www.tombstones-memorials-sa.co.za/admin/contactus/contactusinfo/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:20:19:54 +0200] "POST / HTTP/1.0" 403 2274 "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:20:20:13 +0200] "GET /admin/contactus/contactusinfo/ HTTP/1.0" 200 8482 "http://www.tombstones-memorials-sa.co.za/admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:20:20:13 +0200] "GET /admin/jsi18n/ HTTP/1.0" 200 3217 "http://www.tombstones-memorials-sa.co.za/admin/contactus/contactusinfo/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:20:25:09 +0200] "POST / HTTP/1.0" 403 2274 "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:01:59 +0200] "GET / HTTP/1.0" 200 8846 "http://www.tombstones-memorials-sa.co.za/contactus/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:02:06 +0200] "POST / HTTP/1.0" 200 9113 "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:02:18 +0200] "POST / HTTP/1.0" 302 - "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:02:19 +0200] "GET /contactus HTTP/1.0" 301 - "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:02:19 +0200] "GET /contactus/ HTTP/1.0" 200 6916 "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:02:26 +0200] "GET /admin/contactus/contactusinfo/ HTTP/1.0" 200 9098 "http://www.tombstones-memorials-sa.co.za/admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:02:27 +0200] "GET /admin/jsi18n/ HTTP/1.0" 200 3217 "http://www.tombstones-memorials-sa.co.za/admin/contactus/contactusinfo/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:29:28 +0200] "GET /feedback HTTP/1.0" 301 - "http://www.tombstones-memorials-sa.co.za/contactus/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:29:28 +0200] "GET /feedback/ HTTP/1.0" 200 5173 "http://www.tombstones-memorials-sa.co.za/contactus/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:30:21 +0200] "POST /feedback/ HTTP/1.0" 302 - "http://www.tombstones-memorials-sa.co.za/feedback/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:30:22 +0200] "GET /feedback HTTP/1.0" 301 - "http://www.tombstones-memorials-sa.co.za/feedback/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:30:22 +0200] "GET /feedback/ HTTP/1.0" 200 5259 "http://www.tombstones-memorials-sa.co.za/feedback/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:31:04 +0200] "GET /admin/ HTTP/1.0" 200 7388 "http://www.tombstones-memorials-sa.co.za/admin/contactus/contactusinfo/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [03/Jun/2016:21:31:07 +0200] "GET /admin/feedback/feedback/ HTTP/1.0" 200 9995 "http://www.tombstones-memorials-sa.co.za/admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
